Meter,Clock (8:0-0:1.0.0*255:2),Active Energy Import (3:1-0:1.8.0*255:2),Active Energy Export (3:1-0:2.8.0*255:2),TransFullCoef
14461097,06.06.2025 02:00:00,2446966,898,1
14461097,06.06.2025 02:15:00,2446970,898,1
14461097,06.06.2025 02:30:00,2446983,898,1
14461097,06.06.2025 02:45:00,2446996,898,1
14461097,06.06.2025 03:00:00,2447008,898,1
14461097,06.06.2025 03:15:00,2447020,898,1
14461097,06.06.2025 03:30:00,2447032,898,1
14461097,06.06.2025 03:45:00,2447043,898,1
14461097,06.06.2025 04:00:00,2447055,898,1
14461097,06.06.2025 04:15:00,2447124,898,1
14461097,06.06.2025 04:30:00,2447136,898,1
14461097,06.06.2025 04:45:00,2447147,898,1
14461097,06.06.2025 05:00:00,2447159,898,1
14461097,06.06.2025 05:15:00,2447171,898,1
14461097,06.06.2025 05:30:00,2447183,898,1
14461097,06.06.2025 05:45:00,2447253,898,1
14461097,06.06.2025 06:00:00,2447329,898,1
14461097,06.06.2025 06:15:00,2447399,898,1
14461097,06.06.2025 06:30:00,2447466,898,1
14461097,06.06.2025 06:45:00,2447525,898,1
14461097,06.06.2025 07:00:00,2447544,898,1
14461097,06.06.2025 07:15:00,2447557,898,1
14461097,06.06.2025 07:30:00,2447650,898,1
14461097,06.06.2025 07:45:00,2447672,898,1
14461097,06.06.2025 08:00:00,2447694,898,1
14461097,06.06.2025 08:15:00,2447715,898,1
14461097,06.06.2025 08:30:00,2447734,898,1
14461097,06.06.2025 08:45:00,2447757,898,1
14461097,06.06.2025 09:00:00,2447770,898,1
14461097,06.06.2025 09:15:00,2447785,898,1
14461097,06.06.2025 09:30:00,2447811,898,1
14461097,06.06.2025 09:45:00,2447841,898,1
14461097,06.06.2025 10:00:00,2447882,898,1
14461097,06.06.2025 10:15:00,2447962,898,1
14461097,06.06.2025 10:30:00,2447984,898,1
14461097,06.06.2025 10:45:00,2448005,898,1
14461097,06.06.2025 11:00:00,2448024,898,1
14461097,06.06.2025 11:15:00,2448043,898,1
14461097,06.06.2025 11:30:00,2448060,898,1
